Reporting org id,Reporting org name,Reporting org type,Provider org id,Provider org name,Provider org type,Receiver org id,Receiver org name,Receiver org type,Humanitarian?,Strict?,Transaction direction,Total money
se-0,Sweden,10,,,,,"University, college or other teaching institution, research institute or think-tank",80,0,0,outgoing,70005
se-0,Sweden,10,,,,41143,WHO/World Health Organization,40,0,0,outgoing,60764205
se-0,Sweden,10,,,,41143,WHO/World Health Organization,40,1,0,outgoing,5429058
se-0,Sweden,10,,,,41143,WHO/World Health Organization,40,1,1,outgoing,12976646
se-0,Sweden,10,,,,41140,World Food Programme,40,1,1,outgoing,2915494
ch-4,Swiss Agency for Development and Cooperation (SDC),10,,,,,(Unspecified org),,0,0,outgoing,-108690
ch-4,Swiss Agency for Development and Cooperation (SDC),10,,,,,(Unspecified org),,0,1,outgoing,2152283
ch-4,Swiss Agency for Development and Cooperation (SDC),10,,,,,21016,21,0,1,outgoing,503322
ch-4,Swiss Agency for Development and Cooperation (SDC),10,,,,,22000,22,0,1,outgoing,33219
ch-4,Swiss Agency for Development and Cooperation (SDC),10,,,,,41140,40,0,1,outgoing,2264949
ch-4,Swiss Agency for Development and Cooperation (SDC),10,,,,,41301,40,0,1,outgoing,1207973
ch-4,Swiss Agency for Development and Cooperation (SDC),10,,,,xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,0,1,outgoing,1016363
ch-4,Swiss Agency for Development and Cooperation (SDC),10,,,,xm-dac-22000,ONG basée dans un pays donneur,22,0,1,outgoing,627663
ch-4,Swiss Agency for Development and Cooperation (SDC),10,,,,xm-dac-41114,United Nations Development Programme,40,0,1,outgoing,103319
47045,"The Global Fund to Fight AIDS, Tuberculosis and Malaria",30,,,,,Ministry of Health and Sanitation of Sierra Leone,10,0,0,outgoing,106450169
gb-coh-877338,The Institute of Development Studies,80,,,,,(Direct expenditure),,0,0,outgoing,82543
gb-coh-877338,The Institute of Development Studies,80,gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,0,0,incoming,84107
gb-coh-09288843,The Power of Nutrition,60,,,,41122,UNICEF,40,0,1,outgoing,4614583
gb-coh-09288843,The Power of Nutrition,60,,(Unspecified org),,,,,0,1,incoming,928316
gb-coh-09288843,The Power of Nutrition,60,gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,0,1,incoming,1474526
us-ein-941655673,The William and Flora Hewlett Foundation,60,,,,us-ein-270915757,"Capital For Good USA""",,0,1,outgoing,200000
us-ein-941655673,The William and Flora Hewlett Foundation,60,,,,us-ein-300108263,GlobalGiving,21,0,1,outgoing,400000
us-ein-941655673,The William and Flora Hewlett Foundation,60,,,,us-ein-273166713,"Humanitarian Openstreetmap Team United States Inc""",,0,1,outgoing,200000
us-ein-941655673,The William and Flora Hewlett Foundation,60,,,,us-ein-953949646,"International Medical Corps""",,0,1,outgoing,1000000
us-ein-941655673,The William and Flora Hewlett Foundation,60,,,,us-ein-582106707,"National Foundation for the Centers for Disease Control & Prevention Inc""",,0,0,outgoing,1500000
us-ein-941655673,The William and Flora Hewlett Foundation,60,,,,us-ein-560942853,"Population Services International""",,0,1,outgoing,700000
us-ein-941655673,The William and Flora Hewlett Foundation,60,,,,,"Radio News Network Limited""",,0,1,outgoing,40000
us-ein-941655673,The William and Flora Hewlett Foundation,60,,,,us-ein-582368165,"United Nations Foundation Inc""",,0,1,outgoing,1000000
us-usagov,The federal government of the United States,10,,,,,(Direct expenditure),,0,0,outgoing,7200
us-usagov,The federal government of the United States,10,,,,,Acquisition Cost Center,70,0,0,outgoing,39600
us-usagov,The federal government of the United States,10,,,,,Centre for Accountability and rule of law,,0,1,outgoing,25008
us-usagov,The federal government of the United States,10,,,,,DFAS - ADDO/DE,10,0,1,outgoing,566419
us-usagov,The federal government of the United States,10,,,,,Department of Defense,,0,0,outgoing,2200
us-usagov,The federal government of the United States,10,,,,,Department of Defense,,0,1,outgoing,15000
us-usagov,The federal government of the United States,10,,,,,FAMBUL TOK INTERNATIONAL,,0,1,outgoing,24992
us-usagov,The federal government of the United States,10,,,,,INTERNATIONAL ATOMIC ENERGY,40,0,0,outgoing,3960000
us-usagov,The federal government of the United States,10,,,,,INTERNATIONAL CONSERVATION AND,,0,0,outgoing,7030
us-usagov,The federal government of the United States,10,,,,,Information Redacted,10,0,1,outgoing,3064331
us-usagov,The federal government of the United States,10,,,,,MISCELANEOUS US,,0,0,outgoing,9095
us-usagov,The federal government of the United States,10,,,,,"WORLD WILDLIFE FUND, INC.",22,0,0,outgoing,8763624
nl-kvk-41155305,Tropenbos International,22,,,,,(Direct expenditure),,0,0,outgoing,22136
gb-gov-10,UK - Department of Health and Social Care (DHSC),10,,,,,Innovate,,0,0,outgoing,1200602
gb-gov-10,UK - Department of Health and Social Care (DHSC),10,,,,,Innovate UK,10,0,0,outgoing,59676884
gb-gov-10,UK - Department of Health and Social Care (DHSC),10,,,,,John Innes Centre,80,0,0,outgoing,2066188
gb-gov-10,UK - Department of Health and Social Care (DHSC),10,,,,,NIHR,,0,0,outgoing,231124
gb-gov-10,UK - Department of Health and Social Care (DHSC),10,,,,,The Pirbright Institute P/A Institute for Animal Heal,80,0,0,outgoing,839137
gb-gov-10,UK - Department of Health and Social Care (DHSC),10,,,,,The Pirbright Institute P/A Institute for Animal Health,80,0,0,outgoing,7424434
gb-gov-10,UK - Department of Health and Social Care (DHSC),10,,,,,The University of Edinburgh,80,0,1,outgoing,56285
gb-gov-10,UK - Department of Health and Social Care (DHSC),10,,,,,University of Glasgow,80,0,0,outgoing,2203447
gb-gov-10,UK - Department of Health and Social Care (DHSC),10,,,,gb-ukprn-10007774,"University of Oxford, The",80,0,0,outgoing,3994176
gb-gov-10,UK - Department of Health and Social Care (DHSC),10,,,,nihr,nihr,,0,0,outgoing,346664
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,(Direct expenditure),,0,0,outgoing,-2131
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,(Direct expenditure),,0,1,outgoing,198070
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,(Direct expenditure),,1,0,outgoing,154483
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,(Direct expenditure),,1,1,outgoing,3830
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,A.N.R. Mining and Construction Suppliers (SL) Ltd,,1,0,outgoing,2992
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,ADNAN'S SUPERMARKET,,1,0,outgoing,6164
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Aberdeen Women's Centre,,1,0,outgoing,147144
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Abu Sesay,,1,1,outgoing,6190
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Abu Sesay (Dollar),,1,0,outgoing,6493
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-chc-1047501,Action Against Hunger,21,0,1,outgoing,677985
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Africell (Sierra Leone) Limited,,0,1,outgoing,8159
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Air Partner,,1,0,outgoing,26567694
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Air Partner,,1,1,outgoing,1867902
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Airport Transfer Unit Ministry of Transport and Avaition,,1,0,outgoing,52597
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Airtel (SL) Ltd,,0,1,outgoing,7086
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Alhaji Conteh,,1,0,outgoing,10757
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Angus O'Shea Consulting,,1,0,outgoing,166675
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Aspen Medical UK Ltd,,1,0,outgoing,7880426
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,BDO LLP,,1,0,outgoing,324339
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,BOURNEMOUTH UNIVERSITY,,1,0,outgoing,133834
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Band Aid Charitable Trust,,0,1,outgoing,406042
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Bassel and Alaa Enterprise (SLL),,1,0,outgoing,23498
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Bassel and Alaa Enterprise (SLL),,1,1,outgoing,6266
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Bethel Texiles and General Merchandise,,1,0,outgoing,26202
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Bethel Texiles and General Merchandise,,1,1,outgoing,20388
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,British High Commission,,0,1,outgoing,9529
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,British High Commission,,1,0,outgoing,493086
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-chc-220949,British Red Cross,21,0,1,outgoing,10393450
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-chc-220949,British Red Cross,21,1,1,outgoing,24551364
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,C2B print & Publishing,,1,0,outgoing,846
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,ca_on-ont-1597880,CANADEM,21,0,0,outgoing,1478622
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,ca_on-ont-1597880,CANADEM,21,1,1,outgoing,224590
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,CARD Sierra Leone,,0,1,outgoing,25578
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,CARD Sierra Leone,,1,0,outgoing,110183
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,CL Group Ltd (Leones),,1,0,outgoing,23978
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Cerra Automotive (SL) Ltd,,0,1,outgoing,1523
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,China International Trading,,1,1,outgoing,19942
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Cl Group Limited,,1,0,outgoing,3203169
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Cl Group Limited,,1,1,outgoing,2757274
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,us-ein-27-1414646,Clinton Health Access Initiative,21,1,0,outgoing,317552
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Columbia University,80,1,1,outgoing,152350
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-chc-1092236,Concern Worldwide (UK),22,0,1,outgoing,594531
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Corporate Travel Provider,,0,1,outgoing,556256
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Correction,,0,0,outgoing,-451339
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Correction,,0,1,outgoing,-113268
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Correction,,1,0,outgoing,22905143
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Correction,,1,1,outgoing,-8084129
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Crown Agents Bank,70,0,1,outgoing,1089451
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-coh-03259922,Crown Agents Limited,70,0,1,outgoing,2828606
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-coh-03259922,Crown Agents Limited,70,1,0,outgoing,55536494
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-coh-03259922,Crown Agents Limited,70,1,1,outgoing,7625468
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Customer,,0,0,outgoing,-19676
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Customer,,0,1,outgoing,-119694
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Customer,,1,0,outgoing,-13922328
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Customer,,1,1,outgoing,-2053671
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Danish Emergency Management Agency,,1,0,outgoing,1224235
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,dk-cvr-20699310,Danish Refugee Council,21,0,0,outgoing,149379
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Dawnus International Ltd,,1,1,outgoing,4773681
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-chc-1062638,Disasters Emergency Committee,22,0,1,outgoing,7526000
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-chc-1067406,Doctors of the World UK,21,1,1,outgoing,6806710
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Dohas Hotel,,1,0,outgoing,28732
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Dr Alusine Alghali Fofanah (Hotel Moriya),,1,0,outgoing,95548
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Echo Construction Company,,1,1,outgoing,129771
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Emergency,,1,1,outgoing,5959228
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,F Soufan & Sons,,0,1,outgoing,1445
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,F Soufan & Sons,,1,0,outgoing,28289
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,F Soufan & Sons,,1,1,outgoing,74111
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Fama Enterprises,,1,0,outgoing,27690
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Finnah Holding Company Ltd,,1,1,outgoing,280561
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Foresight International,,1,1,outgoing,68539
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Freetown Supermarket,,0,1,outgoing,878
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Fullah Musu Conteh,,1,0,outgoing,62195
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,G4S Risk Management Ltd,,0,0,outgoing,4560846
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,G4S Secure Solutions Sierra Leone Ltd,,0,0,outgoing,55450
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-chc-1107403,GOAL,21,0,1,outgoing,3101103
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-chc-1107403,GOAL,21,1,0,outgoing,10453613
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-chc-1107403,GOAL,21,1,1,outgoing,32631789
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,GSK Biologicals,,1,1,outgoing,1454640
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Government Actuary's Department,,1,0,outgoing,5647
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Government of Sierra Leone,10,1,0,outgoing,1916528
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Grand Hotel,,0,1,outgoing,18027
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Greenshields Cowie & Co Ltd,,1,0,outgoing,146272
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Guma Valley Water Company,,0,1,outgoing,1703
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,H & J INVESTMENTS,,1,1,outgoing,28612
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,HMRC FAS Salford,,1,1,outgoing,543290
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Haretec&Assiociates(SL) Ltd,,1,0,outgoing,18122
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Haut-commissariat à la protection nationale - Ministère d'Etat,,1,0,outgoing,45675
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Hema Trading,,0,1,outgoing,1815
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Hema Trading,,1,0,outgoing,5369
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Hema Trading,,1,1,outgoing,158414
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Home Living Furniture,,1,1,outgoing,191887
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Hope for Future Generations,,0,1,outgoing,3307981
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Hotel Moriya,,1,0,outgoing,18495
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,nl-kvk-32037590,IPA,70,0,0,outgoing,5323040
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,nl-kvk-32037590,IPA,70,1,0,outgoing,46560502
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,nl-kvk-32037590,IPA,70,1,1,outgoing,8586182
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-chc-1065972,IRC-UK,21,0,0,outgoing,5612838
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-chc-1065972,IRC-UK,21,1,0,outgoing,18495910
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-chc-1065972,IRC-UK,21,1,1,outgoing,40042879
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,ISAT (GBP),,1,0,outgoing,386635
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,ISAT (SL),,1,0,outgoing,53745
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Ibrahim Shour General Auto Spares,,0,1,outgoing,807
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-chc-1093861,International Medical Corps UK,21,1,1,outgoing,10192843
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,xm-dac-47066,International Organization for Migration (IOM),40,1,0,outgoing,3712582
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,xm-dac-47066,International Organization for Migration (IOM),40,1,1,outgoing,4147016
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,International Procurement And Construction Services (IPCS) Ltd,,1,1,outgoing,3589350
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Jeremy's Harbour Pty Ltd,,1,0,outgoing,64797
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Job Search Dollar,,1,0,outgoing,87636
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Jobsearch,,1,0,outgoing,20595
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Journal Transaction,,0,0,outgoing,269508
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Journal Transaction,,0,1,outgoing,5070
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Journal Transaction,,1,0,outgoing,12446
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Journal Transaction,,1,1,outgoing,0
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Kellogg Brown & Root Limited,,0,1,outgoing,1441
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Kellogg Brown & Root Limited,,1,0,outgoing,2901519
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,LEONE CONSULTANTS,,1,0,outgoing,124752
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Lincon Construction And Logistics,,1,1,outgoing,2900120
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Lintel SL Limited,,0,1,outgoing,900
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Lungi Airport Hotel (New),,1,0,outgoing,9816
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-chc-1126727,MapAction,21,1,1,outgoing,74807
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Marie Nielsen,,1,0,outgoing,55397
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Marsh Ltd,,1,1,outgoing,183462
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-coh-fc012665,McKinsey & Company,70,1,0,outgoing,6467185
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-sc-sc030289,Mercy Corps Europe,21,0,1,outgoing,77997
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Médecins Sans Frontières,21,1,1,outgoing,1223550
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,NP (SL) Ltd,,0,1,outgoing,3698
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,National Revenue Authority (SLL),,1,0,outgoing,1003
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,National Stadium Management,,1,0,outgoing,50772
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,no-brc-977538319,Norwegian Refugee Council,21,0,0,outgoing,217093
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,no-brc-977538319,Norwegian Refugee Council,21,1,1,outgoing,970374
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Office Solutions,,1,0,outgoing,3193
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Office Solutions,,1,1,outgoing,11903
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-coh-2695347,Options Consultancy Services,70,0,0,outgoing,794002
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-coh-2695347,Options Consultancy Services,70,1,0,outgoing,1511647
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-chc-202918,Oxfam GB,21,1,1,outgoing,8169376
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-coh-3122495,Oxford Policy Management,70,0,0,outgoing,965430
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-coh-3122495,Oxford Policy Management,70,0,1,outgoing,957152
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-coh-3122495,Oxford Policy Management,70,1,0,outgoing,195880
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,PALOMA GUEST HOUSE,,1,0,outgoing,843
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,PICKFORDS LTD,,0,1,outgoing,6398
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,PICKFORDS LTD,,1,0,outgoing,1017
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-coh-02394229,Palladium International Ltd (UK),70,0,0,outgoing,2847214
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-coh-02394229,Palladium International Ltd (UK),70,0,1,outgoing,295968
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Partners In Health,,1,1,outgoing,10189529
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-coh-1364201,Plan International UK,21,1,1,outgoing,21391977
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Plaza 38Ltd(T/A Swiss Spirit Hotel & Suites Freetown),,0,1,outgoing,55691
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Plaza 38Ltd(T/A Swiss Spirit Hotel & Suites Freetown),,1,0,outgoing,44924
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Protec SL Ltd,,1,0,outgoing,11736
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Public Health England,,0,0,outgoing,5256744
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Public Health England,,1,0,outgoing,8457466
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Raju's Electricals,,0,1,outgoing,1721
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Raju's Electricals,,1,0,outgoing,31067
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Raju's Electricals,,1,1,outgoing,4208
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Rapid International SL (Ltd),,1,1,outgoing,11180
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,RedR,,0,0,outgoing,113232
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,RedR,,1,1,outgoing,1222988
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Reliance Insurance Trust Cooperation,,0,1,outgoing,4717
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Reliance Insurance Trust Cooperation,,1,0,outgoing,9112
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Riders for Health,,1,0,outgoing,77888
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,SNB COMMUNICATIONS LTD,,0,0,outgoing,13618
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Samsung World,,1,0,outgoing,2687
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-coh-213890,Save The Children UK,21,0,1,outgoing,10734554
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-coh-213890,Save The Children UK,21,1,0,outgoing,16999214
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Sierra Leone Civil Avaition Authority,,1,0,outgoing,8120
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Sierra Leone War Trust for Children (SLWT),,1,0,outgoing,32770
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Sierra Light House Hotel & Restauran,,1,0,outgoing,3048
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Sil Tech Construction and Trade,,1,0,outgoing,16388
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Simon A K Turay,,0,1,outgoing,955
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Skylink Travel and Tours Ltd (USD),,0,1,outgoing,853
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Solutions Afriq,,0,1,outgoing,25973
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,South London & Maudsley NHS Foundation Trust,,1,1,outgoing,360360
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Staff Member,,0,1,outgoing,-6015
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-chc-1128536,Street Child,21,0,1,outgoing,1156680
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-chc-1128536,Street Child,21,1,0,outgoing,629928
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,gb-chc-1128536,Street Child,21,1,1,outgoing,1032495
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Tabarakal-Laha Enterprises,,1,0,outgoing,27370
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,Tabarakal-Laha Enterprises,,1,1,outgoing,53624
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,The Country Lodge Complex,,1,0,outgoing,104978
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,The Country Lodge Complex,,1,1,outgoing,5618
gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,,The Hub Hotel,,1,0,outgoing,31813
